,RL Agent,QQQ
2014-12-10,1.3450105753781545,2.105102758383883
2014-12-11,1.3407931697038282,2.0863422308379516
2014-12-12,1.3610903017580471,2.100146042451695
2014-12-15,1.3297855743957192,2.0672407401724473
2014-12-16,1.3006740441044236,2.0256430034604804
2014-12-17,1.3049250772695216,2.0334299021843605
2014-12-18,1.3356594136901396,2.080617875638636
2014-12-19,1.360897956569257,2.1303481966749365
2014-12-22,1.3614212108816655,2.1320093293246574
2014-12-24,1.3809821385235943,2.1584963078391985
2014-12-25,1.3802140511137146,2.1529979233500156
2014-12-26,1.390642521734835,2.154232379852182
2014-12-29,1.3815818456740265,2.1434580397232885
2014-12-30,1.3586814034106716,2.109719691816718
2015-01-05,1.359959212259058,2.1046349966526683
2015-01-06,1.3201570210669917,2.0411018084988006
2015-01-07,1.336290047340206,2.0413606004510525
2015-01-08,1.367179155329444,2.0754252717864667
2015-01-09,1.3583677478399048,2.0791284051689223
2015-01-13,1.36006529227882,2.0658275377689534
2015-01-14,1.3389548270201055,2.030556272568568
2015-01-15,1.3626653986111026,2.068364926746054
2015-01-16,1.3476259017134053,2.038801251937858
2015-01-19,1.3635013883130718,2.056951162705939
2015-01-20,1.3810906511092145,2.099507799160694
2015-01-21,1.3839308194870035,2.089132508666204
2015-01-22,1.3860626400193663,2.095000663408331
2015-01-23,1.3942915714685136,2.1170919567192894
2015-01-26,1.3998304072686474,2.111865587128824
2015-01-27,1.4267408349762538,2.148107794398243
2015-01-28,1.4292087086516694,2.1514239204725403
2015-01-29,1.4177103090236303,2.1285130406047688
2015-01-30,1.423933821232078,2.1367544781133985
2015-02-02,1.4198154312614226,2.1226880965626984
2015-02-03,1.3769919038429967,2.0958263891902886
2015-02-04,1.3915736270039893,2.137280326359444
2015-02-05,1.381357165057418,2.116229867834551
2015-02-06,1.3831911417561285,2.1336244177857933
2015-02-09,1.3872263203372865,2.1412927822395726
2015-02-10,1.3843325012575054,2.1341297232400085
2015-02-12,1.4108780348004442,2.173667513791895
2015-02-13,1.4040136964290708,2.165644727148033
2015-02-16,1.391426374363137,2.1766958046565246
2015-02-17,1.3968505305179668,2.1745584098100035
2015-02-18,1.4159022710521152,2.2001979391305357
2015-02-19,1.4283347344147852,2.208130998637668
2015-02-20,1.440508135759104,2.216292862343461
2015-02-23,1.4557450607092584,2.2325677120779335
2015-02-24,1.4584736347400935,2.2490772691121674
2015-02-25,1.4501263917586438,2.246867148060087
2015-02-26,1.471435202810439,2.271117559629616
2015-02-27,1.4873933951120033,2.2725864873074997
2015-03-02,1.489180979638073,2.2760853733918727
2015-03-03,1.4976131846699818,2.2746683930036746
2015-03-04,1.4759079888113658,2.2611812237329696
2015-03-05,1.4900943220926064,2.267013251496361
2015-03-06,1.5149447326331285,2.2935087304764865
2015-03-09,1.5079680691986106,2.2716932300489505
2015-03-10,1.5055935859765592,2.2565279271973546
2015-03-11,1.5091414770916765,2.2635894528579876
2015-03-12,1.5414393985514847,2.2959398636337753
2015-03-13,1.5384008664810707,2.3277523838372725
2015-03-16,1.5272184949041427,2.3267623157206727
2015-03-17,1.5511024455659086,2.349846038388671
2015-03-18,1.5837680810323882,2.362839944531406
2015-03-19,1.5693391767476041,2.3546287309004117
2015-03-20,1.5690406917215658,2.3647428682022094
2015-03-23,1.5956538425909066,2.3882133620543216
2015-03-24,1.5975172205434767,2.3832675078281587
2015-03-25,1.5995772211243826,2.3872268357983817
2015-03-26,1.5626235706872742,2.3539708893137554
2015-03-27,1.5584500577513831,2.331546188852633
2015-03-31,1.5323521042850254,2.306994033357575
2015-04-01,1.5150744371624822,2.2863166695871042
2015-04-02,1.5389927733646656,2.3197017643577067
2015-04-03,1.5609535509768468,2.334390408436631
2015-04-06,1.5706753271579348,2.329934292385984
2015-04-07,1.5848401256166216,2.359068540995085
2015-04-08,1.593098499940443,2.376997868786757
2015-04-09,1.6078089956109034,2.3947636844495896
2015-04-10,1.5988318622010043,2.391149526835677
2015-04-13,1.5885866477864077,2.3908888927250023
2015-04-14,1.589236724804959,2.3912755038990725
2015-04-15,1.584166268226226,2.3866007460922156
2015-04-16,1.5688209627598273,2.3885237144137292
2015-04-17,1.524340922645212,2.3605509414859527
2015-04-20,1.5290016885509934,2.3583420028845894
2015-04-21,1.5518394624566227,2.391324768672467
2015-04-22,1.558850443106191,2.4183272601585237
